"id","company","store","content","at","score","sentimento","usedText"
39567,"nubank","apple","Tá lastimável o App, atualizei e novamente não abri no meu celular. Clico no App, aí depois sai sozinho, resolvam isso.",2023-11-01 09:39:27,1,"0","tá lastimável app atualizei novament não abri celular clico app aí sai sozinho resolvam"
39568,"nubank","apple","Meu aplicativo não quer pegar no meu iPhone",2023-11-01 03:54:07,1,"2","aplicativo não quer pegar iphon"
39569,"nubank","apple","App não está abrindo no iPhone desde a última atualização ontem dia 05/10/23.
Resolvam isso preciso usar o app.😡

Hoje atualizou de novo dia 09/10/23 e continua sem abrir,vão resolver quando?? Preciso últilizar a conta.
 Acabei de atualizar 24/10/2023 e já tá dando bug de novo,app não abre.
Quando vão arrumar isso pfv né gente!!

E continua o mesmo problema 
Cada vez que atualiza piora e não resolvem.
Clico em abrir o app e do nada desaparece.
Péssimo 👎",2023-11-01 03:23:01,1,"0","app não abrindo iphon desd última atualização ontem dia resolvam preciso usar app😡 hoje atualizou novo dia continua abrirvão resolv preciso últilizar conta acabei atualizar tá dando bug novoapp não abr vão arrumar pfv né gent continua problema cada vez atualiza piora não resolvem clico abrir app nada desaparec péssimo 👎"
39570,"nubank","apple","Alguém poderia ver esse problema",2023-10-31 00:24:15,3,"2","alguém poderia ver problema"
39571,"nubank","apple","Não consigo mais adicionar o cartão virtual no meu Iphone XS. Eu usava muito essa funcionalidade e agora não consigo colocar mais. Já desinstalei e instalei novamente o aplicativo como orientado pelos atendentes, mas simplesmente não funciona mais. Uma pena.",2023-08-26 05:55:50,1,"0","não consigo adicionar cartão virtual iphon xs usava funcionalidad agora não consigo colocar desinstalei instalei novament aplicativo orientado atendent simplesment não funciona pena"
39572,"nubank","apple","Não funciona em iPad iOS 12.5.7",2023-10-29 18:15:21,2,"2","não funciona ipad io"
39573,"nubank","apple","FAZ 4 MESES QUE O APP NÃO ABRE NO IPHONE 5S iOS 12",2023-11-01 02:49:12,1,"2","faz mese app não abr iphon s io"
39574,"nubank","apple","DESDE A ATUALIZAÇÃO ANTERIOR O APLICATIVO FECHA SOZINHO AO TENTAR ABRI-LO. 

HÁ DIAS ESTOU SEM ACESSO AO APLICATIVO E CONSEQUENTEMENTE NÃO CONSIGO USAR MEU CARTÃO.",2023-10-31 21:57:07,1,"0","desd atualização anterior aplicativo fecha sozinho tentar abrilo dia acesso aplicativo consequentement não consigo usar cartão"
39575,"nubank","apple","Só foi eu atualizar q parou de funcionar",2023-10-31 18:16:39,1,"2","atualizar q parou funcionar"
39576,"nubank","apple","Toda vez que o aplicativo atualiza ele não abre no meu celular . Chega a ser um absurdo isso , passa semanas pra poder funcionar de novo . Falta de respeito com cliente",2023-10-31 13:45:29,1,"0","toda vez aplicativo atualiza não abr celular chega ser absurdo passa semana pra poder funcionar novo falta respeito client"
39577,"nubank","apple","Saiu uma atualização domingo 29/10, mas não resolveu nada, o app continua não brindo. Resolvam isso.",2023-10-31 10:56:13,1,"0","saiu atualização domingo não resolveu nada app continua não brindo resolvam"
39578,"nubank","apple","Desde a última atualização o aplicativo não abre!!!",2023-10-30 15:09:52,1,"2","desd última atualização aplicativo não abr"
39579,"nubank","apple","Já desinstalei, já desliguei telefone, já formatei meu telefone e nada :( gostava tanto da Nu. Mas fazer oq né... triste dms...",2023-10-30 03:51:36,1,"0","desinstalei desliguei telefon formatei telefon nada gostava tanto nu fazer oq né trist dms"
39580,"nubank","apple","nao abre o app! precisamos comprar gas hj 29/10/2023 e todos aqui em casa usam nubank, resumindo estamos sem dinheiro",2023-10-29 19:04:05,1,"0","nao abr app precisamo comprar gas hj todo aqui casa usam nubank resumindo dinheiro"
39581,"nubank","apple","Eu nunca tive problemas antes com o banco mas estou furiosa com o descaso com o consumidor, desde o início do mês vocês atualizaram o aplicativo e suspenderam acesso à quem não tem determinados sistemas no celular sem aviso prévio de qualquer espécie. As pessoas que não tem outro telefone não conseguem acesso às suas contas e até estão recebendo orientações de atendentes a simplesmente comprar um celular novo como se todo mundo fosse rico! Insanidade total. Principalmente por vocês serem um banco completamente digital!",2023-10-29 16:38:03,1,"0","nunca problema ant banco furiosa descaso consumidor desd início mês atualizaram aplicativo suspenderam acesso não determinado sistema celular aviso prévio qualquer espéci pessoa não outro telefon não conseguem acesso conta recebendo orientaçõ atendent simplesment comprar celular novo todo mundo rico insanidad total principalment serem banco completament digit"
39582,"nubank","apple","O App não abre de jeito nenhum, estou querendo abrir a conta mais o App não funciona",2023-10-29 13:18:32,1,"0","app não abr jeito nenhum querendo abrir conta app não funciona"
39583,"nubank","apple","Pra ficar ruim tem que ralar muito. Os atendentes são extremamente mal educados. Vou dar uma estrela porque não tem a opção de 0.",2023-10-15 00:13:23,1,"0","pra ficar ruim ralar atendent extremament mal educado vou dar estrela porqu não opção"
39584,"nubank","apple","Vocês precisam lembrar que antes de limitar acesso aos usuários com celulares antigos, deveriam ter aviso prévio. Ninguém tá conseguindo abrir o app, aqui diz que suporta desde o IOS 12 mas a última atualização nem abre. Como é que vamos pagar a fatura desse jeito? Faz 1 semana que não consigo fazer nada, consertem isso!",2023-10-14 23:33:28,1,"0","precisam lembrar ant limitar acesso usuário celular antigo deveriam ter aviso prévio ninguém tá conseguindo abrir app aqui diz suporta desd io última atualização nem abr é vamo pagar fatura dess jeito faz semana não consigo fazer nada consertem"
39585,"nubank","apple","É de repente o aplicativo para de funcionar no meu Iphone, em uma rápida pesquisa pude descobrir que não vai mais funcionar no meu aparelho! Vou acionar a justiça!! Não fui comunicado previamente, não recebi nenhum email, não fui comunicado é meu DINHEIRO ESTÁ PRESO NA CONTA! ISSO É UM COMPLETO ABSURDO! Irei procurar meus direitos!!!!",2023-10-09 08:25:44,1,"0","é repent aplicativo funcionar iphon rápida pesquisa pude descobrir não vai funcionar aparelho vou acionar justiça não comunicado previament não recebi nenhum email não comunicado é dinheiro preso conta é completo absurdo irei procurar direito"
39586,"nubank","apple","Meu aplicativo fica 3 segundos aberto e logo fecha, não consigo movimentar meu dinheiro, atualizei o app, atualizei o ios do iPhone e nada resolve, preciso de uma solução URGENTE",2023-08-18 16:12:10,2,"0","aplicativo fica segundo aberto logo fecha não consigo movimentar dinheiro atualizei app atualizei io iphon nada resolv preciso solução urgent"
39587,"nubank","apple","Gostaria de ver o extrato de uma forma mensal detalhada, em listas ou algo do tipo, informando o total dos meus gastos em crédito e débito, poder visualizar de vários formatos como em listas, grades até grafico se possível por isso eu pago pelas caras taxas da nubank para ter no mínimo um bom aplicativo com bastante informação de minhas economia de forma simples",2023-03-29 04:07:18,1,"0","gostaria ver extrato forma mensal detalhada lista algo tipo informando total gasto crédito débito poder visualizar vário formato lista grade grafico possível pago cara taxa nubank ter mínimo bom aplicativo bastant informação economia forma simpl"
39588,"nubank","apple","Já faz dias que não consigo entrar em minha conta porque o app não abre, quando clico fica aquela tela roxa por alguns segundos e sai sozinha. Corrijam isso, precisamos usar nossa conta.",2023-11-02 17:05:57,3,"0","faz dia não consigo entrar conta porqu app não abr clico fica tela roxa algun segundo sai sozinha corrijam precisamo usar conta"
39589,"nubank","apple","Não consigo fazer a busca na conta corrente nessa última versão! O app trava, congela, tenho que fechar o app e abrir novamente. Já reinstalei e não adianta. iOS 17.1.1",2023-11-27 11:02:25,1,"0","não consigo fazer busca conta corrent nessa última versão app trava congela fechar app abrir novament reinstalei não adianta io"
39590,"nubank","apple","Uso Nu desde a época que era só cartão de crédito, nunca atrasei fatura, tenho score bom… mesmo assim o banco não da limite de crédito. Obriga a procurar outras opções financeiras.",2023-11-22 10:09:46,1,"0","uso nu desd época cartão crédito nunca atrasei fatura score bom… assim banco não limit crédito obriga procurar outra opçõ financeira"
39591,"nubank","apple","Não consigo cancelar minha conta no Nubank, aplicativo só dá erro nessa opção. Seria proposital?

No cancelamento perguntam se quero responder o questionário do motivo de cancelamento, respondo que não quero.

Na tela seguinte ele pergunta o motivo do cancelamento.

Poderia corrigir para que eu possa cancelar a conta, ou melhor abrir uma reclamação no BACEN?",2023-11-20 15:00:12,1,"0","não consigo cancelar conta nubank aplicativo dá erro nessa opção proposit cancelamento perguntam quero respond questionário motivo cancelamento respondo não quero tela seguint pergunta motivo cancelamento poderia corrigir possa cancelar conta melhor abrir reclamação bacen"
39592,"nubank","apple","Por favor suporte: revejam a versão 7.10.55 para iphone 6. Na compatibilidade diz que serve para iOS 12.0 ou posterior. O meu iphone 6 tem a versão iOS 12.5.7, ou seja, posterior e não está funcionando!!! Nem entra!!! Corrijam a versão!!! Propaganda enganosa esta! Informação mentirosa da nova versão do app Nubank. Se soubesse não teria atualizado!! Estou sem acesso a minha conta!!! Usuários do iphone 6 estão sendo lesados com esta informação mentirosa!!! Correção já!!! Como vamos pagar as faturas se não conseguimos acesso a conta!!!! Quero só ver, porque os juros serão cobrados né!!!! PALHAÇADA.",2023-11-05 03:41:38,1,"0","favor suport revejam versão iphon compatibilidad diz serv io posterior iphon versão io posterior não funcionando nem entra corrijam versão propaganda enganosa informação mentirosa nova versão app nubank soubess não atualizado acesso conta usuário iphon sendo lesado informação mentirosa correção vamo pagar fatura não conseguimo acesso conta quero ver porqu juro cobrado né palhaçada"
39593,"nubank","apple","O aplicativo não está abrindo mais no IOS 12.5.7, tenho um iPhone 6, mês de outubro de 2023 aconteceu de o  aplicativo não abrir, saiu uma atualização e voltou funcionar normalmente, agora em novembro de 2023 acontece a mesma situação de não abrir o aplicativo, preciso pagar a fatura e olhar meu saldo e não consigo devido o aplicativo não funcionar em meu aparelho.",2023-11-04 08:36:28,1,"0","aplicativo não abrindo io iphon mês outubro aconteceu aplicativo não abrir saiu atualização voltou funcionar normalment agora novembro acontec mesma situação não abrir aplicativo preciso pagar fatura olhar saldo não consigo devido aplicativo não funcionar aparelho"
39594,"nubank","apple","Essa atualização não me permite mais entrar na minha conta, o aplicativo não abre mais, no meu iPhone 5s. É uma pena mas deixarei de usar o Nubank, de quem sou cliente já quase dez anos, mas não vou comprar um celular novo só porque a equipe de TI do Nubank acha que mais pesado é melhor, o que claramente não é. Um abraço, Nubank, e fui.",2023-11-03 15:19:50,1,"0","atualização não permit entrar conta aplicativo não abr iphon s é pena deixarei usar nubank client quas dez ano não vou comprar celular novo porqu equip ti nubank acha pesado é melhor clarament não é abraço nubank"
39595,"nubank","apple","Toda vez q atualiza e a mesma coisa fecando sozinho e nao abre pfvr arrumem",2023-11-03 15:07:23,1,"0","toda vez q atualiza mesma coisa fecando sozinho nao abr pfvr arrumem"
39596,"nubank","apple","...mais uma vez o app deixa de funcionar no iPhone 6, o pior que o banco não informa e agora, mais uma vez, deixo de honrar com meus compromissos por culpa do Nubank. O melhor mesmo é deixar de utilizar esse banco.",2023-11-03 14:19:38,1,"0","vez app deixa funcionar iphon pior banco não informa agora vez deixo honrar compromisso culpa nubank melhor é deixar utilizar banco"
39597,"nubank","apple","Depois da ultima atualização (02/11/23) app não abre.   IPhone 5s",2023-11-02 17:08:51,1,"2","ultima atualização app não abr iphon s"
39598,"nubank","apple","Tá falando que o App está desatualizado sendo que já está com a ultima atualização e eu não consigo acessar a minha conta, preciso movimentar o dinheiro urgente",2023-11-02 14:50:37,1,"0","tá falando app desatualizado sendo ultima atualização não consigo acessar conta preciso movimentar dinheiro urgent"
39599,"nubank","apple","O banco em si é muito bom Porém o App dá muito problema. Problema pra entra problema na tela fica escura pra você ver o histórico de transferência fica travado mó tempão precisa melhorar muito esse aspecto",2023-11-02 07:48:40,1,"0","banco si é bom porém app dá problema problema pra entra problema tela fica escura pra ver histórico transferência fica travado mó tempão precisa melhorar aspecto"
39600,"nubank","apple","nao sei se é somente no meu, mas o app fica fechando toda em q eu tento entrar. qual a solucao?",2023-10-29 05:15:20,3,"0","nao sei é soment app fica fechando toda q tento entrar solucao"
39601,"nubank","apple","O App ficou ruim depois da atualização. O aplicativo não abre depois que você coloca o seu cpf e senha. Sempre aparecendo a mensagem de “ erro ao carregar informações",2023-11-01 13:26:50,2,"0","app ficou ruim atualização aplicativo não abr coloca cpf senha sempr aparecendo mensagem “ erro carregar informaçõ"
39602,"nubank","apple","Não consigo entrar no app pelo meu iPhone. Poderiam atualizar a versão.",2023-11-01 00:25:32,1,"2","não consigo entrar app iphon poderiam atualizar versão"
39603,"nubank","apple","Na última atualização não abre mais o app nubank",2023-10-31 21:29:08,1,"2","última atualização não abr app nubank"
39604,"nubank","apple","Atualizou e parou de funcionar. Difícil.. Vou mandar a Nubank pagar todos os juros dos meus boletos.",2023-10-31 21:13:34,1,"0","atualizou parou funcionar difícil vou mandar nubank pagar todo juro boleto"
39605,"nubank","apple","Não estou recebendo nenhuma notificação qnd recebo Pix. E antes desse bug, vcs mudaram a configuração e não mostrava mais os detalhes do pix na barra de notificação com o nome e o valor do pix recebido. Não gostei disso!",2023-10-31 20:48:57,2,"0","não recebendo nenhuma notificação qnd recebo pix ant dess bug vcs mudaram configuração não mostrava detalh pix barra notificação nome valor pix recebido não gostei disso"
39606,"nubank","apple","Já faz mais de 1 mês que não consigo acessar minha conta pq o app não abre de forma alguma, isso é um absurdo!",2023-10-31 20:15:59,1,"0","faz mês não consigo acessar conta pq app não abr forma alguma é absurdo"
39607,"nubank","apple","Vou morrer de fome",2023-10-31 14:15:46,1,"2","vou morrer fome"
39608,"nubank","apple","ta muito ruim o app, não consigo acessar minha conta porque não chega o token de verificação 🤡",2023-10-31 02:06:05,1,"0","ta ruim app não consigo acessar conta porqu não chega token verificação 🤡"
39609,"nubank","apple","O app nao abre, deslogou sozinho alterei a senha e mesmo assim da senha errada. E agora nao consigo cadastrar nova senha. Resolvendo isso irei trocar de instituição financeira!",2023-10-29 15:13:00,1,"0","app nao abr deslogou sozinho alterei senha assim senha errada agora nao consigo cadastrar nova senha resolvendo irei trocar instituição financeira"
39610,"nubank","apple","sempre depois das atualizações o meu aplicativo fica fechando antes mesmo de qualquer coisa. é um ótimo app mas agora mesmo quero pagar minha fatura e não consigo entrar no aplicativo!",2023-10-27 19:25:38,3,"0","sempr atualizaçõ aplicativo fica fechando ant qualquer coisa é ótimo app agora quero pagar fatura não consigo entrar aplicativo"
39611,"nubank","apple","Horrível!! Aplicativo não abre, uma hora fala que a senha está incorreta outra hora que não está autorizado o aparelho , liga no 0800 ninguém resolve, simplesmente o pior app dos bancos. Estou a 3 dias sem entrar no app já e contando…",2023-10-29 04:11:29,1,"0","horrível aplicativo não abr hora fala senha incorreta outra hora não autorizado aparelho liga ninguém resolv simplesment pior app banco dia entrar app contando…"
39612,"nubank","apple","Não estou conseguindo acessar minha conta desde ontem! Arrumem isso logo",2023-10-28 22:51:56,1,"0","não conseguindo acessar conta desd ontem arrumem logo"
39613,"nubank","apple","Depois da última atualização o aplicativo simplesmente não mais no iPhone 6S. Você clica e ele não abre!",2023-10-28 18:12:42,2,"2","última atualização aplicativo simplesment não iphon s clica não abr"
39614,"nubank","apple","Não quer abrir no meu celular fecha sozinho o aplicativo",2023-10-28 15:20:10,1,"0","não quer abrir celular fecha sozinho aplicativo"
39615,"nubank","apple","O App tem apresentado cada vez mais bugs. Fiquei sem fazer uma transação e com o dinheiro inacessível porque o o app não aceitava minha senha e o botão de esqueci minha senha não funciona.",2023-10-28 14:37:38,1,"0","app apresentado cada vez bug fiquei fazer transação dinheiro inacessível porqu app não aceitava senha botão esqueci senha não funciona"
39616,"nubank","apple","Acabei de atualizar e o banco simplesmente não abre mais, pede a todo momento a atualização pra eu poder abrir e usar. Só que já está atualizado. Eu precisei de usá-lo e não pude. Que raios de atualização a mais é essa e onde conseguir?",2023-10-27 23:34:47,1,"0","acabei atualizar banco simplesment não abr pede todo momento atualização pra poder abrir usar atualizado precisei usálo não pude raio atualização é ond conseguir"
39617,"nubank","apple","iOS 12.5.7 iPhone 6, nessa atualização app não está abrindo. Antes dessa voltou o funcionamento. Por gentileza manter compatibilidade igual versão anterior. Falha na compilação e publicação na appstore por parte da TI do Nubank de novo. Aguardo correção.",2023-10-27 02:51:17,2,"0","io iphon nessa atualização app não abrindo ant dessa voltou funcionamento gentileza manter compatibilidad igual versão anterior falha compilação publicação appstor part ti nubank novo aguardo correção"
39618,"nubank","apple","Diz ser compatível com meu aparelho mas atualizei e simplesmente parou de abrir o app",2023-10-27 19:06:00,1,"0","diz ser compatível aparelho atualizei simplesment parou abrir app"
39619,"nubank","apple","Após a última atualização o app tenta fazer o registro facial mas trava numa tela branca. Com isso o app não funciona mais.",2023-10-27 00:08:04,1,"0","apó última atualização app tenta fazer registro facial trava tela branca app não funciona"
39620,"nubank","apple","Seria bastante útil se o aplicativo disponibilizasse o saldo da conta no último dia de cada mês, visível em qualquer dia de acesso, inclusive de meses passados.",2023-10-19 16:26:49,5,"0","bastant útil aplicativo disponibilizass saldo conta último dia cada mês visível qualquer dia acesso inclus mese passado"
39621,"nubank","apple","Depois da última atualização a 7.10.54 o aplicativo parou de funcionar. Ele começa a entrar e logo em seguida cai.
Utilizando um IPhone 5S com IOS 12.5.7",2023-10-26 20:50:02,2,"0","última atualização aplicativo parou funcionar começa entrar logo seguida cai utilizando iphon s io"
39622,"nubank","apple","O povinho folgado são esses funcionários do Nubank, não resolvem nada, quando liga lá para resolver algum problema só ficam mandando mandar e-mail, e o pessoal do e-mail mais folgados ainda, nao fazem nada direito. Trancaram meu dinheiro a mais de 7 dias. eu precisando pagar meu aluguel. Descaso com os clientes detalhe (apenas 800 reais). Não resolvem nada muito folgados",2023-10-26 16:04:33,1,"0","povinho folgado funcionário nubank não resolvem nada liga lá resolv algum problema ficam mandando mandar email pessoal email folgado ainda nao fazem nada direito trancaram dinheiro dia precisando pagar aluguel descaso client detalh apena reai não resolvem nada folgado"
39623,"nubank","apple","Há uma semana estou sem conseguir acessar ou aplicativo , o pessoal do 0800 não resolve nada , muito menos o pessoal que ajuda por e-mail , enquanto isso sigo sem poder fazer transações e com meu dinheiro preso e as demais problemáticas ! Péssimo aplicativo!",2023-10-26 12:23:20,1,"0","semana conseguir acessar aplicativo pessoal não resolv nada meno pessoal ajuda email enquanto sigo poder fazer transaçõ dinheiro preso demai problemática péssimo aplicativo"
39624,"nubank","apple","App fecha sozinho e nem inicia. Falta de respeito com os usuários de iphone6",2023-10-26 01:25:07,1,"0","app fecha sozinho nem inicia falta respeito usuário iphon"
39625,"nubank","apple","Meu aplicativo não funciona, fiz uma conta para mim que sou de menor, fiz pela conta do meu pai e tudo mais, chego a autorização no meu e-mail, mais eu coloca meu cpf quando clico no botão ""começar"" e ao clicar na seta de prosseguir não acontece nada",2023-10-24 03:06:25,2,"0","aplicativo não funciona fiz conta mim menor fiz conta pai tudo chego autorização email coloca cpf clico botão começar clicar seta prosseguir não acontec nada"
39626,"nubank","apple","De novo atualização está bugada, não abre o app",2023-10-23 20:35:44,1,"2","novo atualização bugada não abr app"
39627,"nubank","apple","Por alguma razão não está abrindo o aplicativo.",2023-10-14 10:14:22,2,"2","alguma razão não abrindo aplicativo"
39628,"nubank","apple","cara, preciso acessar minha conta nubank, mas o aplicativo fecha sem motivo algum. já desinstalei e instalei de novo, mas mesmo assim não volta ao normal",2023-10-15 04:45:44,1,"0","cara preciso acessar conta nubank aplicativo fecha motivo algum desinstalei instalei novo assim não volta normal"
39629,"nubank","apple","Depois da última atualização o aplicativo não inicializa",2023-10-14 23:43:49,1,"2","última atualização aplicativo não inicializa"
39630,"nubank","apple","Não funciona no iOS 12.5.7 após a última atualização. Eu utilizava normalmente até que para de funcionar. Não abre e fecha sem pedir login e senha. Assim fica difícil!!",2023-10-14 23:02:44,1,"0","não funciona io apó última atualização utilizava normalment funcionar não abr fecha pedir login senha assim fica difícil"
39631,"nubank","apple","um dia ele não quer abrir eu clico no app e sai sem entrar já desentalei e não funciona to chateado ☹️",2023-10-14 22:36:56,1,"0","dia não quer abrir clico app sai entrar desentalei não funciona to chateado ☹️"
39632,"nubank","apple","App não está abrindo desde a última atualização. Atenção aos desenvolvedores para resolver esse erro logo, pois está prejudicando os clientes.",2023-10-14 19:29:30,1,"0","app não abrindo desd última atualização atenção desenvolvedor resolv erro logo poi prejudicando client"
39633,"nubank","apple","Tenho iphones 6 e 8. Nenhum dos dois está abrindo o app e por isso também não consigo abrir na web para validar o qr code de acesso. 
Já passou o prazo para eu pagar a fatura do cartão. A Nubank deveria abonar os juros de atraso até que seja resolvido o problema operacional.",2023-10-14 15:59:03,1,"0","iphon nenhum doi abrindo app não consigo abrir web validar qr code acesso passou prazo pagar fatura cartão nubank deveria abonar juro atraso resolvido problema operacion"
39634,"nubank","apple","N esta abrindo mais o app, por favor resolvam isso",2023-10-14 14:00:54,1,"2","n abrindo app favor resolvam"
39635,"nubank","apple","Nova atualização tá péssima! Está bugado!
App abre e fecha no mesmo instante!",2023-10-14 13:26:45,1,"0","nova atualização tá péssima bugado app abr fecha instant"
39636,"nubank","apple","Desde a atualização do dia 09/10/2023 o aplicativo apresenta erro na inicialização, fechando automaticamente sem carregar e abrir na versão iOS 12.5.7
Impossibilitando o acesso à conta",2023-10-14 00:46:54,1,"0","desd atualização dia aplicativo apresenta erro inicialização fechando automaticament carregar abrir versão io impossibilitando acesso conta"
39637,"nubank","apple","Desde a última atualização o Nubank não tá abrindo",2023-10-14 00:43:20,1,"2","desd última atualização nubank não tá abrindo"
39638,"nubank","apple","Meu aplicativo não abre",2023-10-14 00:35:06,1,"2","aplicativo não abr"
39639,"nubank","apple","Não consigo adicionar o meu cartão na carteira Apple",2023-10-14 00:27:05,1,"2","não consigo adicionar cartão carteira appl"
39640,"nubank","apple","Estou decepcionado quando clico no aplicativo ele fecha.",2023-10-05 02:02:02,3,"0","decepcionado clico aplicativo fecha"
39641,"nubank","apple","Nova atualização não está abrindo no iPhone 5S, corrijam.",2023-10-13 23:47:52,1,"2","nova atualização não abrindo iphon s corrijam"
39642,"nubank","apple","Não consigo acessar o apo no iPhone 6, o que tá acontecendo??",2023-10-13 22:42:00,1,"0","não consigo acessar apo iphon tá acontecendo"
39643,"nubank","apple","Ja usei o aplicativo no iPhone 6 mas não quer abrir  agora, não sei o que houve mas por favor consertem isso",2023-10-13 20:52:29,1,"0","ja usei aplicativo iphon não quer abrir agora não sei favor consertem"
39644,"nubank","apple","É vergonhoso um banco como a Nu fazer uma atualização que prejudica seus consumidores e não conseguir corrigir o problema em seguida.",2023-10-13 18:38:03,1,"0","é vergonhoso banco nu fazer atualização prejudica consumidor não conseguir corrigir problema seguida"
39645,"nubank","apple","Mau!!!
Como posso voltar para a versão anterior?!?!",2023-10-13 16:49:56,1,"2","mau posso voltar versão anterior"
39646,"nubank","apple","Meu nubank não abre mais , uma palhaçada para um aplicativo tão famoso como esse , isso e uma vergonha para a reputação do aplicativo, estou a mais de dias tentando sacar meu dinheiro e o aplicativo não abre, resolvam isso AGORA!!!!!!!",2023-10-13 16:10:07,1,"0","nubank não abr palhaçada aplicativo tão famoso vergonha reputação aplicativo dia tentando sacar dinheiro aplicativo não abr resolvam agora"
39647,"nubank","apple","Depois da atualização o app não abre mais, minha fatura vai ficar lá tbm não vou pagar e se meu nome for pro Serasa eu vou processar a NU, isso não é coisa que se faça, sempre pago tudo em dia agora está lá correndo juros pq o app não funciona mais.",2023-10-12 01:04:07,1,"0","atualização app não abr fatura vai ficar lá tbm não vou pagar nome pro serasa vou processar nu não é coisa faça sempr pago tudo dia agora lá correndo juro pq app não funciona"
39648,"nubank","apple","Vcs tão de palhaçada 
Tem realmente um equipe trabalhando nessa atualização ou vcs tão queimando a paciência da tropa atoa 
Plmds",2023-10-11 18:10:56,1,"2","vcs tão palhaçada realment equip trabalhando nessa atualização vcs tão queimando paciência tropa atoa plmds"
39649,"nubank","apple","Favor rever o time responsável pelo layout do app. Não melhoram o que precisa melhorar e o que está ótimo como a disposição das caixinhas mexeram pra piorar👍🏻",2023-10-11 03:14:46,1,"2","favor rever time responsável layout app não melhoram precisa melhorar ótimo disposição caixinha mexeram pra piorar👍🏻"
