"id","company","store","content","at","score","sentimento","usedText"
42450,"bb","apple","Esse aplicativo é uma tragédia, demora um monte pra abrir e quando abre os ícones dão problemas quando vc clica encima. Atualizou a última vez piorou tudo, nem entrar no app tô conseguindo, vocês capricharam no erro de mexer nesse app.",2023-04-26 22:09:11,1,"0","aplicativo é tragédia demora mont pra abrir abr ícone dão problema vc clica encima atualizou última vez piorou tudo nem entrar app tô conseguindo capricharam erro mexer ness app"
42451,"bb","apple","O aplicativo deveria ser mais completo em relação ao cartão de crédito , por não mostra as faturas dos próximos meses mais deveria e a cada comprar ir atualizando mais ir mostrando a fatura coisa que o App não faz , mostra as faturas futuras do cartão …",2023-04-26 21:56:20,1,"0","aplicativo deveria ser completo relação cartão crédito não mostra fatura próximo mese deveria cada comprar ir atualizando ir mostrando fatura coisa app não faz mostra fatura futura cartão …"
42452,"bb","apple","O app está péssimo ultimamente.. Vários erros de conexão a todo momento.. Não se consegue fazer nenhuma transação sem ter que tentar pelo menos 3x..",2023-04-25 12:12:57,1,"0","app péssimo ultimament vário erro conexão todo momento não consegu fazer nenhuma transação ter tentar meno x"
42453,"bb","apple","Pior experiência digital que já tive.",2023-04-19 22:24:31,1,"2","pior experiência digit"
42454,"bb","apple","A nova versão do App é muito ruim para visualizar o valor da fatura do cartão especialmente a dos meses seguintes, visto que soma todos os valores.",2023-01-22 18:17:50,4,"0","nova versão app é ruim visualizar valor fatura cartão especialment mese seguint visto soma todo valor"
42455,"bb","apple","Eu tento entrar e ele fecha, reinicio o celular e ele mesmo assim não abre corretamente. Ruim demais!",2023-04-17 05:56:30,1,"0","tento entrar fecha reinicio celular assim não abr corretament ruim demai"
42456,"bb","apple","Notificações como pix e depósitos não chegam mais, mesmo estando marcados para ser recebidos. Já está assim há mais de 1 ano.",2023-04-01 16:45:28,2,"2","notificaçõ pix depósito não chegam estando marcado ser recebido assim ano"
42457,"bb","apple","O app não está mais mostrando as notificações de pix, também deveria ter notificação para compras no débito e crédito!!!",2023-03-29 11:25:16,2,"2","app não mostrando notificaçõ pix deveria ter notificação compra débito crédito"
42458,"bb","apple","Não sei o que houve mas ele não abre nem a página pra por senha

Edit: o problema mencionado era instabilidade do próprio sistema do banco, no dia seguinte ao ocorrido o app voltou a funcionar normalmente.

Uma sugestão seria fazer um cronograma de manutenções preventivas e preditiva para não deixar os clientes sem acesso",2023-04-19 16:04:51,3,"0","não sei não abr nem página pra senha edit problema mencionado instabilidad próprio sistema banco dia seguint ocorrido app voltou funcionar normalment sugestão fazer cronograma manutençõ preventiva preditiva não deixar client acesso"
42459,"bb","apple","Essa atualização 8.35.0 não abre no meu iPhone 6! O app simplesmente não abre! Precisa ter uma equipe melhor de teste hein!",2023-06-01 13:14:03,1,"2","atualização não abr iphon app simplesment não abr precisa ter equip melhor test hein"
42460,"bb","apple","Todas as vezes que atualizam, o aplicativo deixa de funcionar 🤦‍♂️🤦‍♂️🤦‍♂️",2023-05-31 19:02:07,2,"2","toda veze atualizam aplicativo deixa funcionar 🤦‍♂️🤦‍♂️🤦‍♂️"
42461,"bb","apple","O aplicativo não abre. Meu aparelho é um iPhone 5s e o sistema iOS 12.5.7. Já reinstalei mas não funciona. Perdi total acesso à minha conta, não consigo fazer transações por telefone. Péssimo serviço, sequestraram minha conta!!!!!",2023-05-30 19:44:23,1,"0","aplicativo não abr aparelho é iphon s sistema io reinstalei não funciona perdi total acesso conta não consigo fazer transaçõ telefon péssimo serviço sequestraram conta"
42462,"bb","apple","Mais uma vez não funciona no IPhone 6, mesmo depois de seguir todas orientações, o app continua sem abrir",2023-12-31 14:54:04,5,"0","vez não funciona iphon seguir toda orientaçõ app continua abrir"
42463,"bb","apple","Por gentileza! Não estou conseguindo mais abrir o aplicativo",2023-11-27 09:24:43,4,"2","gentileza não conseguindo abrir aplicativo"
42464,"bb","apple","Desde a atualização 9.3.0 que o app parou de abrir no iOS12, já atualizaram para 9.3.1, 9.4.0, 9.4.1, e agora chegamos no 9.5.0 e o problema NÃO FOI RESOLVIDO. Já cansei de abrir chamados no SAC e nada... Já tem mais de um mês que estou sem acesso ao aplicativo. Será que algum dia a equipe de desenvolvedores vai conseguir resolver esse problema? Começo a duvidar dessa possibilidade. Parabéns a todos os envolvidos!",2023-12-15 23:28:55,1,"0","desd atualização app parou abrir io atualizaram agora chegamo problema não resolvido cansei abrir chamado sac nada mês acesso aplicativo algum dia equip desenvolvedor vai conseguir resolv problema começo duvidar dessa possibilidad parabén todo envolvido"
42465,"bb","apple","Não tem adjetivos para descrever o quanto esse aplicativo do BB é ruim.

Sempre trava ou demora na realização de uma transação.

MELHOREM  !",2023-12-13 21:55:03,1,"2","não adjetivo descrev quanto aplicativo bb é ruim sempr trava demora realização transação melhorem"
42466,"bb","apple","Precisei trocar de celular e número, as instruções para reinstalação do app no novo celular são extremamente confusas. Realmente o BB tem que melhorar esse procedimento com urgência",2023-12-13 17:46:42,1,"0","precisei trocar celular número instruçõ reinstalação app novo celular extremament confusa realment bb melhorar procedimento urgência"
42467,"bb","apple","O aplicativo simplesmente não abre, carrega e depois fecha sozinho, já atualizei, exclui e reinstalei e o problema segue.",2023-12-13 15:53:53,1,"0","aplicativo simplesment não abr carrega fecha sozinho atualizei exclui reinstalei problema segu"
42468,"bb","apple","Ainda aguardo a correção do bug q tornou o app inutilizável no iphone 5s.",2023-12-06 20:15:50,1,"2","ainda aguardo correção bug q tornou app inutilizável iphon s"
42469,"bb","apple","Não consigo acesso ao App. Não reconhece CEP. Atendentes não resolvem",2023-12-05 18:10:17,1,"0","não consigo acesso app não reconhec cep atendent não resolvem"
42470,"bb","apple","O aplicativo parou de funcionar. Tento entrar e toda hora sai. Resolvam logo o problema por favor, muitas pessoas estão reclamando.",2023-12-03 17:43:14,1,"0","aplicativo parou funcionar tento entrar toda hora sai resolvam logo problema favor muita pessoa reclamando"
42471,"bb","apple","Já faz 1 mês que não consigo abrir o aplicativo no meu celular, e o problema continua até hj!!! Um absurdo isso!",2023-12-01 17:09:54,1,"0","faz mês não consigo abrir aplicativo celular problema continua hj absurdo"
42472,"bb","apple","Parou de funcionar",2023-11-28 17:13:18,2,"2","parou funcionar"
42473,"bb","apple","App todo bugado, demora MIL ANOS p conseguir fazer um pix, as vezes fica rodando e da negado, assim App precisando de um atualização URGENTE",2023-11-28 16:53:55,1,"0","app todo bugado demora mil ano p conseguir fazer pix veze fica rodando negado assim app precisando atualização urgent"
42474,"bb","apple","Pior app pra fazer PIX. Da sempre problema de conexão. A gente passa muito tempo pra pagar contas. Meu cell é novo e moro em área 5G, então nao é problema de conexão do meu cell, e sim dos servidores. HORRÍVEL.",2023-11-28 14:44:28,2,"0","pior app pra fazer pix sempr problema conexão gent passa tempo pra pagar conta cell é novo moro área g então nao é problema conexão cell sim servidor horrível"
42475,"bb","apple","Após última atualização não estou conseguindo abrir o app.",2023-11-28 04:39:45,1,"2","apó última atualização não conseguindo abrir app"
42476,"bb","apple","Instalei o App BB não funciona no IOS 12 ou anteriores solicitei varias instruções de ajuda sem nenhum sucesso. Segui todas as instruções sem nenhum resultado. Faço apelo ao Banco do Brasil se sensibilize na solução deste problema pois estou sem realizar operações bancárias.",2023-11-26 15:33:36,2,"0","instalei app bb não funciona io anterior solicitei varia instruçõ ajuda nenhum sucesso segui toda instruçõ nenhum resultado faço apelo banco brasil sensibil solução dest problema poi realizar operaçõ bancária"
42477,"bb","apple","Desde a atualização do app. Não consigo acessar ;tudo fazia por via app . Não encontro versão anteriores para tentar acessar .
Segui a instrução de reiniciar os configurações do cel para acessar o app do banco Brasil e não deu certo. O app não está acessando. E a instrução de usar as redes sociais também não das esse aí bb",2023-11-27 00:41:50,1,"0","desd atualização app não consigo acessar tudo fazia via app não encontro versão anterior tentar acessar segui instrução reiniciar configuraçõ cel acessar app banco brasil não deu certo app não acessando instrução usar rede sociai não aí bb"
42478,"bb","apple","Mesmo tendo o IOS maior que o necessário e espaço na memória do celular, após a atualização, não abre de jeito nenhum.",2023-11-23 22:05:25,1,"0","tendo io maior necessário espaço memória celular apó atualização não abr jeito nenhum"
42479,"bb","apple","Atualizei o app hoje e depois disso ele não quer abrir no meu iPhone 6. Novamente essa situação, então por gentileza verifiquem esse bug.",2023-11-23 21:47:12,1,"0","atualizei app hoje disso não quer abrir iphon novament situação então gentileza verifiquem bug"
42480,"bb","apple","Versão 9.3.1 abre e fecha sozinho no iOS 12.5.7. Até a versão 9.2.0 estava funcionando normalmente.",2023-11-22 12:38:26,1,"0","versão abr fecha sozinho io versão funcionando normalment"
42481,"bb","apple","O aplicativo fecha sozinho, não consigo fazer nada",2023-11-22 12:19:31,5,"0","aplicativo fecha sozinho não consigo fazer nada"
42482,"bb","apple","Depois da atualização meu aplicativo não abre mais , preciso acessar meu dinheiro e não consigo , pq o aplicativo não abre mais , simplesmente sai sozinho antes de abrir .",2023-11-22 12:36:54,1,"0","atualização aplicativo não abr preciso acessar dinheiro não consigo pq aplicativo não abr simplesment sai sozinho ant abrir"
42483,"bb","apple","O aplicativo está passando por alguma dificuldade porque no meu iPhone não quer abrir ele faz a parte de início e fecha",2023-11-14 00:54:42,5,"0","aplicativo passando alguma dificuldad porqu iphon não quer abrir faz part início fecha"
42484,"bb","apple","Não entra nem pra colocar a senha e fecha sozinho",2023-11-22 11:38:12,3,"0","não entra nem pra colocar senha fecha sozinho"
42485,"bb","apple","Péssimo. Não abre mais.",2023-11-22 02:36:39,1,"2","péssimo não abr"
42486,"bb","apple","Não consigo entrar no app quando aperto o app para abrir ele fecha automaticamente sozinho.",2023-11-21 22:45:19,1,"0","não consigo entrar app aperto app abrir fecha automaticament sozinho"
42487,"bb","apple","Não consigo entrar no aplicativo. Já tentei vários dias e sem sucesso.",2023-11-21 17:36:55,1,"0","não consigo entrar aplicativo tentei vário dia sucesso"
42488,"bb","apple","Simplesmente não entra o app! Péssimo.....",2023-11-19 23:32:42,1,"2","simplesment não entra app péssimo"
42489,"bb","apple","Péssimo!",2023-11-19 19:37:06,1,"2","péssimo"
42490,"bb","apple","Vou ser obrigado a trocar de banco simplesmente porque o app não entra, troquei de celular e tô tentando acessar minha conta e o app fica fechando toda a hora, e olha q uso iPhone",2023-11-18 23:09:12,1,"0","vou ser obrigado trocar banco simplesment porqu app não entra troquei celular tô tentando acessar conta app fica fechando toda hora olha q uso iphon"
42491,"bb","apple","App abre e fecha logo em seguida",2023-11-18 21:22:10,1,"0","app abr fecha logo seguida"
42492,"bb","apple","o aplicativo não quer abrir de jeito nenhum, depois da atualização de que aconteceu não quer mais pegar no iphone 6. ajeitem isso por favor.",2023-11-18 20:31:25,1,"0","aplicativo não quer abrir jeito nenhum atualização aconteceu não quer pegar iphon ajeitem favor"
42493,"bb","apple","Nunca funciona",2023-11-16 19:18:04,1,"2","nunca funciona"
42494,"bb","apple","Aplicativo horrível porque de repente para de funcionar e não abre mais de jeito nenhum. Decepção total.",2023-11-16 11:16:39,1,"0","aplicativo horrível porqu repent funcionar não abr jeito nenhum decepção total"
42495,"bb","apple","Aplicativo fecha constantemente. No meio de qualquer transação. Muito transtorno para fazer qualquer coisa. Achei que fosse atualizar e até agora nada.",2023-11-15 14:16:46,1,"0","aplicativo fecha constantement meio qualquer transação transtorno fazer qualquer coisa achei atualizar agora nada"
42496,"bb","apple","Gostaria de estar aqui elogiando, mas infelizmente este App já não é mais o mesmo. Muitos e muitos problemas de conexão, mesmo estando em 5G ou em Wi-Fi comprovadamente conectado e com boa velocidade. Que angústia! Tá chato já. E não melhora. Na verdade, irrita demais a mesma msg de sempre: “Aconteceu um problema de conexão… Estamos trabalhando…” Santo trabalho de melhora que não termina nunca! Uso iPhone, iOS atualizado. Se o problema é este, mandem uma msg personalizada, por favor! Tá bastante desagradável. Obrigada",2023-11-13 19:59:13,3,"0","gostaria estar aqui elogiando infelizment app não é muito muito problema conexão estando g wifi comprovadament conectado boa velocidad angústia tá chato não melhora verdad irrita demai mesma msg sempr “aconteceu problema conexão… trabalhando…” santo trabalho melhora não termina nunca uso iphon io atualizado problema é mandem msg personalizada favor tá bastant desagradável obrigada"
42497,"bb","apple","Não consigo acessar o app de jeito nenhum. Ele não abre nem pra página de colocar a senha. Já desinstalei e instalei novamente mas não adiantou. Corrijam isto!",2023-11-10 21:13:27,1,"0","não consigo acessar app jeito nenhum não abr nem pra página colocar senha desinstalei instalei novament não adiantou corrijam"
42498,"bb","apple","Não consigo entrar no App, já cheguei até desentalar o mesmo e nada, não está funcionando",2023-11-10 15:50:50,1,"0","não consigo entrar app cheguei desentalar nada não funcionando"
42499,"bb","apple","O aplicativo simplesmente não abre, carrega durante 10s e fecha, não funciona no iPhone de jeito nenhum…",2023-11-09 14:34:53,1,"0","aplicativo simplesment não abr carrega durant s fecha não funciona iphon jeito nenhum…"
42500,"bb","apple","A 8 dias não consigo abrir o app, a tela fica amarela e não abre, fiz a atualização mas não abre. Socorro .",2023-11-03 03:04:15,1,"0","dia não consigo abrir app tela fica amarela não abr fiz atualização não abr socorro"
42501,"bb","apple","Melhor de todos os bancos",2023-10-14 23:10:24,5,"2","melhor todo banco"
42502,"bb","apple","A nova atualização (9.2.0) não conseguiu sanar o problema das anteriores (9.1.1 e 9.1.2). Continuo não conseguindo abrir o aplicativo. 

Tenho um iPhone 6 (iOS 12.5.7), em versão compatível com a descrita no app do banco (11). A cache está limpa, há espaço 4,5 GB, mas, ainda assim, há 25 dias não consigo utilizar mais o aplicativo. 

Pela última vez, peço, por favor, para que solucionem o problema. Tenho uma mãe doente, não tenho como deixá-la sozinha por longos períodos e o celular com o app operante é um facilitador precioso para pagar contas, fazer transferências etc. 

Agradeço se puderem ajudar.",2023-11-02 22:04:23,1,"0","nova atualização não conseguiu sanar problema anterior continuo não conseguindo abrir aplicativo iphon io versão compatível descrita app banco cach limpa espaço gb ainda assim dia não consigo utilizar aplicativo última vez peço favor solucionem problema mãe doent não deixála sozinha longo período celular app operant é facilitador precioso pagar conta fazer transferência etc agradeço puderem ajudar"
42503,"bb","apple","Não abre.. Qdo abria levava uma eternidade carregando e agora nem abre, não carrega e se fecha",2023-11-02 06:21:06,1,"0","não abr qdo abria levava eternidad carregando agora nem abr não carrega fecha"
42504,"bb","apple","Depois da atualização todas as operações demorando demais ou não completam. Resolvam este bug!!!",2023-10-31 17:50:33,1,"2","atualização toda operaçõ demorando demai não completam resolvam bug"
42505,"bb","apple","Aplicativo não está abrindo.",2023-10-31 00:42:13,1,"2","aplicativo não abrindo"
42506,"bb","apple","Faz mais de uma semana que não tenho acesso ao meu app pois sempre que tento entrar ele fica na tela da BB e sai do nada, preciso de ajuda!!!",2023-10-16 01:27:33,1,"0","faz semana não acesso app poi sempr tento entrar fica tela bb sai nada preciso ajuda"
42507,"bb","apple","Sempre que o BB lança uma atualização, vem carregada de bug Não tem vez que eu troco de celular que eu já consiga acessar minha conta BB. A resposta do banco não foi satisfatória. Não consegui acessar minha conta antes de sair do Brasil ao trocar de celular, estarei em férias no exterior por mais 10 dias e ainda não consigo. A resposta foi que não pode ser um celular com sistema operacional antigo. Mas é um iPhone 15… Banco do Brasil, realmente muito atrasado na tecnologia e tratamento dos clientes.

Ótimo, segunda resposta foi eu ir até minha agência. Como posso fazer isso no domingo e estando no exterior? Sou cliente faz 25 anos, porque assinar mais um termo e levar na agência pela simples troca de aparelho de celular. Eu vou continuar atualizando meus aparelhos, e não vou ficar indo na agência fazer o trabalho dos desenvolvedores do BB por eles. Se eu tiver que ir na agência, será para fechar a conta de vez.",2023-10-16 01:06:28,1,"0","sempr bb lança atualização vem carregada bug não vez troco celular consiga acessar conta bb resposta banco não satisfatória não consegui acessar conta ant sair brasil trocar celular estarei féria exterior dia ainda não consigo resposta não pode ser celular sistema operacion antigo é iphon … banco brasil realment atrasado tecnologia tratamento client ótimo segunda resposta ir agência posso fazer domingo estando exterior client faz ano porqu assinar termo levar agência simpl troca aparelho celular vou continuar atualizando aparelho não vou ficar indo agência fazer trabalho desenvolvedor bb ir agência fechar conta vez"
42508,"bb","apple","Estou com um problema sério ,o app abre e fecha em seguida,estou na versão mas atual do app :9.1.0 e usando iPhone 5s com IOS 12.5, o aplicativo do Banco do Brasil exige uma versão 11 ou superior do IOS ,eu já removi o aplicativo,já fiz limpeza cache,já reinicie o celular ,nada funciona,já fui na agência e não tem um suporte pra esse problema,enfim estou sem usar o aplicativo.",2023-10-12 22:32:53,5,"0","problema sério app abr fecha seguidaestou versão atual app usando iphon s io aplicativo banco brasil exig versão superior io removi aplicativojá fiz limpeza cachejá reinici celular nada funcionajá agência não suport pra problemaenfim usar aplicativo"
42509,"bb","apple","Prezados,
O aplicativo abre e depois fecha, não estou conseguindo acessar minha conta corrente para pagar meus boletos, fazer Pix e outras transações. Preciso da resolução rápida desse problema. Não é possível com todas as reclamações iguais que os senhores não tomem alguma atitude. Tudo que deveria ser feito, eu já fiz. Instalei novamente várias vezes, reiniciei meu celular várias vezes tbm. Fico no aguardo.

Meu celular é um IPhone 7 com IOS 15.7.9",2023-10-14 20:44:13,1,"0","prezado aplicativo abr fecha não conseguindo acessar conta corrent pagar boleto fazer pix outra transaçõ preciso resolução rápida dess problema não é possível toda reclamaçõ iguai senhor não tomem alguma atitud tudo deveria ser feito fiz instalei novament vária veze reiniciei celular vária veze tbm fico aguardo celular é iphon io"
42510,"bb","apple","Tá muito ruim o acesso, fecha sozinho, fica com problema na hora de transferir",2023-10-14 19:00:53,2,"0","tá ruim acesso fecha sozinho fica problema hora transferir"
42511,"bb","apple","O aplicativo não abre, e já estar atualizado e mesmo assim não entrar pra mim fazer a conta no banco! Estar muito ruim",2023-10-14 02:25:23,1,"0","aplicativo não abr estar atualizado assim não entrar pra mim fazer conta banco estar ruim"
42512,"bb","apple","Não estou conseguindo entrar no App!",2023-10-12 17:45:06,5,"2","não conseguindo entrar app"
42513,"bb","apple","Dando crash e fechando sozinho o tempo todo no iPhone 14 Pro atualizado.",2023-10-07 02:30:38,5,"0","dando crash fechando sozinho tempo todo iphon pro atualizado"
42514,"bb","apple","Não estou conseguindo abrir o aplicativo",2023-10-11 22:08:14,1,"2","não conseguindo abrir aplicativo"
42515,"bb","apple","N estou conseguindo acessar o app, quando clico n abre",2023-10-11 16:50:46,1,"0","n conseguindo acessar app clico n abr"
42516,"bb","apple","O app não abri",2023-10-11 02:51:19,1,"2","app não abri"
42517,"bb","apple","Boa tarde, após a última atualização o app tenta carregar mas acaba fechando sozinho. Por favor corrijam isso.",2023-10-10 17:56:58,1,"0","boa tard apó última atualização app tenta carregar acaba fechando sozinho favor corrijam"
42518,"bb","apple","Depois da ultima atualização o App não abre, tem que tentar umas 10 vezes pra ver se abre.",2023-10-10 16:17:21,2,"0","ultima atualização app não abr tentar uma veze pra ver abr"
42519,"bb","apple","O app está demorando para carregar",2023-10-10 13:00:48,3,"2","app demorando carregar"
42520,"bb","apple","Depois da atualização não consigo abrir o aplicativo",2023-10-10 05:54:51,1,"2","atualização não consigo abrir aplicativo"
42521,"bb","apple","Não consigo habilitar a biometria facial no app. Quando clico em habilitar e digito a senha de 8 dígitos, aparece uma mensagem de erro “Não foi possível salvar a biometria, aconteceu um problema técnico. Tente mais tarde”. Porém já estou tentando há dois dias e a mensagem persiste e não é possível habilitar a biometria facial somente neste app, pois nos demais apps funciona perfeitamente a biometria.",2023-09-15 15:55:37,5,"0","não consigo habilitar biometria facial app clico habilitar digito senha dígito aparec mensagem erro “não possível salvar biometria aconteceu problema técnico tent tarde” porém tentando doi dia mensagem persist não é possível habilitar biometria facial soment nest app poi demai app funciona perfeitament biometria"
42522,"bb","apple","Não consigo sequer da parte de colocar e-mail e telefone !! App cheio de bug",2023-10-07 01:12:51,1,"0","não consigo sequer part colocar email telefon app cheio bug"
42523,"bb","apple","Eu acabei de sair do Itaú porque o atendimento era horrível, mas o aplicativo era excelente. Vim por Banco do Brasil, onde o atendimento é muito bom, mas o aplicativo, pessimo. Trava em operações simples e fecha. Tentei inúmeras vezes adicionar o cartão de crédito na Apple Pay e apenas da o retorno que o cartão não foi adicionado, não fala o erro, não orienta como seguir para corrigir. Muito ruim.",2023-10-06 23:13:02,1,"0","acabei sair itaú porqu atendimento horrível aplicativo excelent vim banco brasil ond atendimento é bom aplicativo pessimo trava operaçõ simpl fecha tentei inúmera veze adicionar cartão crédito appl pay apena retorno cartão não adicionado não fala erro não orienta seguir corrigir ruim"
42524,"bb","apple","desde que atualizou essa semana não consigo entrar no aplicativo. ele sempre fica carregando e depois fecha sozinho. por favor, lancem uma versão nova que realmente funcione.",2023-10-06 20:58:28,1,"0","desd atualizou semana não consigo entrar aplicativo sempr fica carregando fecha sozinho favor lancem versão nova realment funcion"
42525,"bb","apple","Precisava abrir uma conta por questões de trabalho e não consegui passar nem da segunda fase, pois está dando erro no app liguei no sac ninguém resolve nada disse que demora 3 dias pra avaliar, vamos agilizar por gentileza",2023-10-06 20:46:53,1,"0","precisava abrir conta questõ trabalho não consegui passar nem segunda fase poi dando erro app liguei sac ninguém resolv nada diss demora dia pra avaliar vamo agilizar gentileza"
42526,"bb","apple","Esse aplicativo é muito confuso um excesso de informação que confunde o usuário, todo mês tenho que ligar pra entender o que tá acontecendo",2023-10-06 19:50:17,1,"0","aplicativo é confuso excesso informação confund usuário todo mês ligar pra entend tá acontecendo"
42527,"bb","apple","Já tem uns dois meses que atualizou o app no meu celular e nunca mais consegui abrir. Não chega nem na fase de colocar a senha… me atrapalha muito pois recebo meu pagamento pela conta do bb",2023-10-06 18:22:30,1,"0","un doi mese atualizou app celular nunca consegui abrir não chega nem fase colocar senha… atrapalha poi recebo pagamento conta bb"
42528,"bb","apple","Não consigo de forma alguma abrir uma conta digitalmente",2023-10-06 17:48:46,1,"0","não consigo forma alguma abrir conta digitalment"
42529,"bb","apple","Aplicativo nada intuitivo que acaba confundindo mais ainda o usuário e dificultando o entendimento de coisas necessariamente simples.",2023-10-06 17:48:45,1,"2","aplicativo nada intuitivo acaba confundindo ainda usuário dificultando entendimento coisa necessariament simpl"
42530,"bb","apple","Não abre, fica em tela amarela e sai de uma vez.",2023-10-06 12:54:44,1,"0","não abr fica tela amarela sai vez"
42531,"bb","apple","Depois da ultima atualização tem sempre de digitar agência e conta novamente, muito chato isso",2023-10-05 13:09:20,1,"2","ultima atualização sempr digitar agência conta novament chato"
42532,"bb","apple","Como toda estatal. Depois de 1,5 hora tentando liberar meu smartphone, me mandaram ir a um caixa eletrônico",2023-09-22 03:17:31,1,"0","toda estat hora tentando liberar smartphon mandaram ir caixa eletrônico"
42533,"bb","apple","Eu me arrependi de abrir essa conta e agora para fechar tenho que ir até a agência, o que é um absurdo porque para abrir pode ser pela internet e para fechar não? Porque gostam de complicar a vida das pessoas lamentável.",2023-09-22 01:29:24,1,"0","arrependi abrir conta agora fechar ir agência é absurdo porqu abrir pode ser internet fechar não porqu gostam complicar vida pessoa lamentável"
42534,"bb","apple","Gostaria de saber porque foi retirado a opção de fazer checkin, para atendimento na agência. 
Antes fazíamos pontudo pelo app agora não tem mais essa opção. 
Vocês mexeram no que estava dando certo e sendo excelente para os clientes. 
Espero que voltem atrás nessa decisão.",2023-09-01 18:03:19,4,"0","gostaria saber porqu retirado opção fazer checkin atendimento agência ant fazíamo pontudo app agora não opção mexeram dando certo sendo excelent client espero voltem atrá nessa decisão"
42535,"bb","apple","Atualizei o aplicativo ontem e simplesmente não consigo abrir.
Quando clico no ícone, ele abre e some instantaneamente. Eu preciso movimentas a minha conta e simplesmente não consigo.",2023-09-12 09:00:11,1,"0","atualizei aplicativo ontem simplesment não consigo abrir clico ícone abr some instantaneament preciso movimenta conta simplesment não consigo"
42536,"bb","apple","Não consigo abrir o app",2023-08-26 05:30:08,1,"2","não consigo abrir app"
42537,"bb","apple","Aplicativo não sai da tela da logo do banco, não abre de jeito nenhum!",2023-08-26 02:41:47,1,"0","aplicativo não sai tela logo banco não abr jeito nenhum"
42538,"bb","apple","Estou dando uma estrela pq não posso dar NENHUMA. Aplicativo PÉSSIMO!!! Não abre , fecha sozinho, trava na hora de fazer o pix !!! Precisamos ficar tentando várias vezes e ter a sorte de ir ! Isso quando o app simplesmente não sai fora do ar . Eu tive que abrir uma conta em outro banco só para conseguir fazer pagamentos e pix ! Pq eu simplesmente não posso confiar neste app!!! Mantenho a conta por necessidade, já que tenho um financiamento estudantil atrelado a este banco , caso contrário, seria menos um cliente. Melhorem.",2023-08-25 01:20:06,1,"0","dando estrela pq não posso dar nenhuma aplicativo péssimo não abr fecha sozinho trava hora fazer pix precisamo ficar tentando vária veze ter sort ir app simplesment não sai ar abrir conta outro banco conseguir fazer pagamento pix pq simplesment não posso confiar nest app mantenho conta necessidad financiamento estudantil atrelado banco caso contrário meno client melhorem"
42539,"bb","apple","Muito ruim",2023-08-24 12:08:54,1,"2","ruim"
42540,"bb","apple","Tou 3 anos tentando abrir o aplicativo até hoje nada já fui em um banco mais próximo é nada também bora resolver, precisamos usar a conta",2023-08-23 20:05:45,1,"0","tou ano tentando abrir aplicativo hoje nada banco próximo é nada bora resolv precisamo usar conta"
