"id","company","store","content","at","score","sentimento","usedText"
45894,"itau","apple","O aplicativo demora muito muito para mandar as notificações. Se uma pessoa clona o cartão ( que já aconteceu na minha família), você demora pra ver que o cartão foi usado. Eu recebo o salário e transfiro pra outra conta mais segura.",2023-04-08 00:22:57,3,"0","aplicativo demora mandar notificaçõ pessoa clona cartão aconteceu família demora pra ver cartão usado recebo salário transfiro pra outra conta segura"
45895,"itau","apple","É com certeza o pior aplicativo de banco que existe. É tão ruim que parece que é de propósito, eu fico embasbacado o quanto esse app é mal feito",2023-03-28 01:56:31,1,"0","é certeza pior aplicativo banco exist é tão ruim parec é propósito fico embasbacado quanto app é mal feito"
45896,"itau","apple","App entregando EXTREMAMENTE ATRASADO as notificações. Perigoso, pois se usarem minha conta indevidamente, quando eu souber, já não dá mais tempo de fazer nada! Corrigir URGENTE!!!",2023-03-21 19:35:48,2,"0","app entregando extremament atrasado notificaçõ perigoso poi usarem conta indevidament souber não dá tempo fazer nada corrigir urgent"
45897,"itau","apple","Só queria Bloquear o cartão porque fui roubada e solicitar um novo cartão. Aguardem o processo",2023-03-19 03:34:32,1,"2","queria bloquear cartão porqu roubada solicitar novo cartão aguardem processo"
45898,"itau","apple","Aplicativo travado na tela de cadastro de senha eletrônica. O que não faz sentido, uma vez que esta senha já foi cadastrado e validada. Infelizmente estou impedida de realizar qualquer transação na minha conta devido a isso.

Esta é a segunda vez que passo pela mesma situação em apenas uma semana de uso do aplicativo.",2023-02-26 02:56:50,1,"0","aplicativo travado tela cadastro senha eletrônica não faz sentido vez senha cadastrado validada infelizment impedida realizar qualquer transação conta devido é segunda vez passo mesma situação apena semana uso aplicativo"
45899,"itau","apple","Está faltando ter todas as funções  funcionar 100% , no meu caso não estou conseguindo sair do app dentro da plataforma, só consigo sair do app se desligar meu celular por completo … por favor isso me atrasa muito pois preciso usar outro app e pra reiniciar o celular demora muito.",2023-02-13 15:28:55,4,"0","faltando ter toda funçõ funcionar caso não conseguindo sair app dentro plataforma consigo sair app desligar celular completo … favor atrasa poi preciso usar outro app pra reiniciar celular demora"
45900,"itau","apple","Aplicativo apresentando muito problema em relação a login, pix e pagamento. Toda vez apresenta ""Estamos melhorando os nossos serviços"" ou ""Tente novamente"" já fazem semanas.",2023-01-08 20:58:16,1,"0","aplicativo apresentando problema relação login pix pagamento toda vez apresenta melhorando serviço tent novament fazem semana"
45901,"itau","apple","A tela fica sem cinza e sem funcionabilidade.",2023-01-03 18:14:58,1,"2","tela fica cinza funcionabilidad"
45902,"itau","apple","Depois da ultima atualização, o App
Não abre mais",2023-11-26 12:10:17,5,"2","ultima atualização app não abr"
45903,"itau","apple","Ficou uma mistura de Caixa com Itaú.
Gosto do aplicativo, mas se pudessem trocar a cor ficaria top.",2023-10-02 23:38:29,4,"2","ficou mistura caixa itaú gosto aplicativo pudessem trocar cor ficaria top"
45904,"itau","apple","Peguei um bom limite nesse cartão e acabo nem usando por conta da dificuldade de usar esse aplicativo para somente pagar uma fatura. Se pra eu pagar uma conta é uma burocracia enorme dessa imagine se fosse pra eu receber por aqui. Fora que até pra recuperar uma senha preciso ir no banco, horrível, pessimo.
Assim que eu acabar de pagar esta fatura irei cancelar e nunca mais chego perto da Itaú.",2023-08-05 01:07:13,1,"0","peguei bom limit ness cartão acabo nem usando conta dificuldad usar aplicativo soment pagar fatura pra pagar conta é burocracia enorm dessa imagin pra receb aqui pra recuperar senha preciso ir banco horrível pessimo assim acabar pagar fatura irei cancelar nunca chego perto itaú"
45905,"itau","apple","Façam como o Santander que é possível pagar o boleto através do PIX qrcode liberando limite na hora e confirmando pagamento! 
Demoram demais para confirmar o pagamento mesmo adiantando ele….",2023-12-31 18:23:06,1,"0","façam santand é possível pagar boleto atravé pix qrcode liberando limit hora confirmando pagamento demoram demai confirmar pagamento adiantando …"
45906,"itau","apple","Tenho dinheiro na conta, mas não consigo fazer o pix. No App não consigo puxar o extrato com valores, somente nos caixas eletrônicos. Ajeitem isso, pois o app não está servindo p nada…",2023-12-31 16:13:28,1,"0","dinheiro conta não consigo fazer pix app não consigo puxar extrato valor soment caixa eletrônico ajeitem poi app não servindo p nada…"
45907,"itau","apple","Essa nova interface do app depois da ultima atualização ficou péssima. Muita propaganda de produto e bem em cima do que realmente interessa. O que eu levava 5 minutos pra fazer agora levo 15 só de ficar fechando e passando propaganda dos produtos Itaú. App de banco tem que ser mais prático e rápido e não um instrumento de vendas. Detestei.",2023-12-31 11:45:06,1,"0","nova interfac app ultima atualização ficou péssima muita propaganda produto bem cima realment interessa levava minuto pra fazer agora levo ficar fechando passando propaganda produto itaú app banco ser prático rápido não instrumento venda detestei"
45908,"itau","apple","Ainda bem que voltaram para o laranja.
Aquele azul me dava agonia. Parecia sempre que não era Itau.
O laranja fica bem melhor. Temos a sensação de estar NO Itau",2023-12-30 15:49:49,5,"2","ainda bem voltaram laranja azul dava agonia parecia sempr não itau laranja fica bem melhor sensação estar itau"
45909,"itau","apple","Esse banner superior cobrindo praticamente a metade da tela ficou horrível, mesmo sendo possível arrastar para cima, foi uma péssima ideia.",2023-12-31 01:43:15,3,"0","banner superior cobrindo praticament metad tela ficou horrível sendo possível arrastar cima péssima ideia"
45910,"itau","apple","Depois da ultima atualização o APP está bem lento",2023-12-30 23:50:24,1,"2","ultima atualização app bem lento"
45911,"itau","apple","O app não serve para consultar saldo de conta-salário.",2023-12-30 22:47:32,1,"2","app não serv consultar saldo contasalário"
45912,"itau","apple","Eu fico pasma",2023-12-30 12:13:35,5,"2","fico pasma"
45913,"itau","apple","Na minha fatura aberta so mostra o valor parcial e não o total
Esta mostrando só duas compras desse mês e não mostra as parcelas do mês anterior que vão cair esse mês. Falta transparência!
Nubank mostra tudo certinho, deveriam usar como exemplo",2023-12-30 15:39:59,1,"0","fatura aberta so mostra valor parcial não total mostrando dua compra dess mês não mostra parcela mês anterior vão cair mês falta transparência nubank mostra tudo certinho deveriam usar exemplo"
45914,"itau","apple","Está bugado.",2023-12-30 13:23:17,1,"2","bugado"
45915,"itau","apple","Após a atualização o app não abre mais no meu iPhone 6 iOS 12",2023-12-29 14:44:05,5,"2","apó atualização app não abr iphon io"
45916,"itau","apple","Não consigo fazer o login da minha conta, fui no banco eles não conseguiram me ajudar também preciso da ajuda de vocês pois o aplicativo não está funcionando",2023-12-30 02:46:35,1,"0","não consigo fazer login conta banco não conseguiram ajudar preciso ajuda poi aplicativo não funcionando"
45917,"itau","apple","Antes a gente ativava o itoken sem precisar ir numa agência, hoje a gente só ativa numa agência. Palhaçada isso! Eu moro há 110km da agência mais próxima, jamais vou na agência só pra ativar uma conta. Por favor corrijam isso! Muita gente tem acesso dificultado às agências Itaú, além disso, vocês só tem agência em capitais ou grandes cidades… quem mora em cidade pequena zona rural, se ferra!",2023-12-30 01:06:56,1,"0","ant gent ativava itoken precisar ir agência hoje gent ativa agência palhaçada moro km agência próxima jamai vou agência pra ativar conta favor corrijam muita gent acesso dificultado agência itaú além disso agência capitai grand cidades… mora cidad pequena zona rural ferra"
45918,"itau","apple","Sem informação suficiente no app, péssima experiência",2023-12-30 01:02:52,1,"2","informação suficient app péssima experiência"
45919,"itau","apple","Impressionante como sempre tem alguma função que não abre, não carrega ou simplesmente o item aparece pra vc na tela mas não tem como clicar nele. Ou quando clica a tela fica branca e nada acontece. No final eles gastam uma fortuna por um app que vai poupar o banco de colocar gerentes pra resolver o problema MAS tudo se resolve em uma ligação telefônica de 40 minutos ou mais.",2023-12-29 23:46:52,1,"0","impressionant sempr alguma função não abr não carrega simplesment item aparec pra vc tela não clicar nele clica tela fica branca nada acontec final gastam fortuna app vai poupar banco colocar gerent pra resolv problema tudo resolv ligação telefônica minuto"
45920,"itau","apple","Aplicativo está cansativo com esse tanto de azul, botões que não funcionam, extrato que não exibe todas as transações, face id que não funciona direito e quando exige a senha eletrônica o campo só possui 6 campos para digitar sendo que a senha são 8. SIMPLESMENTE PÉSSIMA A ÚLTIMA ATUALIZAÇÃO.",2023-12-29 21:13:27,1,"0","aplicativo cansativo tanto azul botõ não funcionam extrato não exib toda transaçõ face id não funciona direito exig senha eletrônica campo possui campo digitar sendo senha simplesment péssima última atualização"
45921,"itau","apple","Recebi o cartão, recebi o email de aprovação mas no app consta que não tenho um cartão para desbloquear????",2023-12-29 19:05:34,1,"0","recebi cartão recebi email aprovação app consta não cartão desbloquear"
45922,"itau","apple","A última versão do app ficou péssimo",2023-12-29 18:03:02,1,"2","última versão app ficou péssimo"
45923,"itau","apple","Recebi um depósito e estou a uma semana tentando desbloquear e atualizar senha e não consigo!!!!! 

Já fui na agência, já depositei mais um valor lá mesmo e até agora nada, chegou outro cartão na minha casa e nada acontece!!!",2023-12-29 17:31:36,1,"0","recebi depósito semana tentando desbloquear atualizar senha não consigo agência depositei valor lá agora nada chegou outro cartão casa nada acontec"
45924,"itau","apple","Tanta reclamação, da até medo de trazer meu salário pra cá , sou autônomo preciso fazer e receber pix várias vezes por dia",2023-12-29 16:39:05,1,"0","tanta reclamação medo trazer salário pra cá autônomo preciso fazer receb pix vária veze dia"
45925,"itau","apple","Agora quando vc coloca sair ainda continua logado na agência e conta. Pra que existe então um botão lá na frente escrito lembrar agência e conta? Não quero meus dados lembrados. Quanto menos informação possível melhor caso o aparelho seja roubado.",2023-12-29 15:45:58,3,"0","agora vc coloca sair ainda continua logado agência conta pra exist então botão lá frent escrito lembrar agência conta não quero dado lembrado quanto meno informação possível melhor caso aparelho roubado"
45926,"itau","apple","Quando eu faço uma recarga de celular, depois de finalizar não tem botão de voltar para o início ou qualquer outra coisa, tenho que fechar todo o app e abrir novamente",2023-12-29 15:28:00,3,"0","faço recarga celular finalizar não botão voltar início qualquer outra coisa fechar todo app abrir novament"
45927,"itau","apple","Estou tentando pagar minha fatura faz tempo, não consigo, não tem nem opção, era para ser algo na ponta do dedo. Abri uma conta corrente só para er uma promoção e ja me arrependi. Dá para ver porque a Nu está saindo muito na frente das tradicionais.",2023-12-29 14:59:14,1,"0","tentando pagar fatura faz tempo não consigo não nem opção ser algo ponta dedo abri conta corrent er promoção ja arrependi dá ver porqu nu saindo frent tradicionai"
45928,"itau","apple","Muito bom",2023-12-28 01:02:05,5,"2","bom"
45929,"itau","apple","Não consigo pagar nada, ruim demais!",2023-12-29 11:00:45,1,"0","não consigo pagar nada ruim demai"
45930,"itau","apple","Estou tentando alterar a senha de acesso ao app porém nenhuma senha que coloco é aceita. Estou seguindo todos os requisitos de segurança para criação da nova senha , mas sempre fala que a senha que eu inseri não é aceita e agora estou sem acesso ao app.",2023-12-29 04:04:19,1,"0","tentando alterar senha acesso app porém nenhuma senha coloco é aceita seguindo todo requisito segurança criação nova senha sempr fala senha inseri não é aceita agora acesso app"
45931,"itau","apple","A última atualização perde o número da conta e agência e toda hora pede de novo os dados. Muito ruim. 
Toda vez que abro o aplicativo ele não traz o número da agência e conta. Mesmo colocando a opção que lembre destes dados.",2023-12-29 03:00:02,1,"0","última atualização perd número conta agência toda hora pede novo dado ruim toda vez abro aplicativo não traz número agência conta colocando opção lembr dest dado"
45932,"itau","apple","Quanto mais meche piora !! Cadê o mwu saldo da poupança ? Quem mexeu não consultou o usuário e ficou uma bost…….",2023-12-29 01:02:21,1,"2","quanto mech piora cadê mwu saldo poupança mexeu não consultou usuário ficou bost……"
45933,"itau","apple","O app em si esta clean, uma observação tirem essas dicas na parte de cima do app, muita poluição visual e atrapalha muito. E outra dica sempre deixa o saldo do cliente oculto por ex: cliente clica pra ver o saldo passa alguns segundos e fica oculto de novo e perigoso caso precise de entrar no app pra fazer pagamentos perto de varias pessoas",2023-12-29 00:28:58,4,"0","app si clean observação tirem dica part cima app muita poluição visual atrapalha outra dica sempr deixa saldo client oculto ex client clica pra ver saldo passa algun segundo fica oculto novo perigoso caso precis entrar app pra fazer pagamento perto varia pessoa"
45934,"itau","apple","Desde a última atualização não consigo acessar o aplicativo. Não é internet pq tudo funciona menos o app do banco Itaú",2023-12-28 21:52:01,3,"0","desd última atualização não consigo acessar aplicativo não é internet pq tudo funciona meno app banco itaú"
45935,"itau","apple","Não consigo nem abrir o aplicativo que ele já fecha automaticamente. Tentei desinstalar, remover todos os dados, reiniciar o celular mas não fez diferença. Estou no iOS 12.5.7, IPhone 6 Plus.",2023-12-28 21:46:47,1,"0","não consigo nem abrir aplicativo fecha automaticament tentei desinstalar remov todo dado reiniciar celular não fez diferença io iphon plus"
45936,"itau","apple","Essa última atualização piorou demais o app. E o atendimento via chat com especialistas que era ótimo, praticamente não existe mais.",2023-12-28 21:41:21,1,"0","última atualização piorou demai app atendimento via chat especialista ótimo praticament não exist"
